Bowler,Runs,ReleaseY,ReleaseZ,Bowler Type
JG Bethell,4,-0.9189611,2.1330657,LOB
JG Bethell,0,-0.8839397,2.1351409,LOB
JG Bethell,0,-0.864904,2.1321371,LOB
JG Bethell,0,-0.8960641,2.1234539,LOB
JG Bethell,2,-1.1702588,2.1543694,LOB
JG Bethell,0,-0.8562863,2.130707,LOB
OJ Hannon-Dalby,0,-0.6549309,2.1887332,RFM
JG Bethell,2,-0.9192986,2.1216992,LOB
JG Bethell,0,-0.939321,2.1143495,LOB
OJ Hannon-Dalby,0,-0.6404749,2.1635206,RFM
OJ Hannon-Dalby,0,-0.60659,2.1860624,RFM
OJ Hannon-Dalby,0,-0.664044,2.165644,RFM
OJ Hannon-Dalby,0,-0.6550205,2.176124,RFM
JG Bethell,0,-0.89773,2.1204107,LOB
JG Bethell,0,-0.7898967,2.1358781,LOB
JG Bethell,0,-1.0791026,2.1078227,LOB
JG Bethell,0,-0.8780942,2.0977475,LOB
JG Bethell,0,-0.9552061,2.1260816,LOB
JG Bethell,1,-0.9052547,2.112625,LOB
OJ Hannon-Dalby,0,-0.6690675,2.1844841,RFM
OJ Hannon-Dalby,0,-0.5799883,2.1551542,RFM
OJ Hannon-Dalby,1,-0.6772311,2.1839858,RFM
C Rushworth,0,-0.7875778,2.1174945,RFM
C Rushworth,0,-0.8013067,2.0916534,RFM
C Rushworth,0,-0.8179048,2.1121768,RFM
C Rushworth,3,-0.8045395,2.0729735,RFM
C Rushworth,0,-0.8120319,2.1107817,RFM
C Rushworth,4,-0.7932806,2.1282196,RFM
OJ Hannon-Dalby,0,-0.5826912,2.1455438,RFM
OJ Hannon-Dalby,0,-0.6268089,2.1441932,RFM
OJ Hannon-Dalby,0,-0.6055707,2.1603389,RFM
OJ Hannon-Dalby,0,-0.5547003,2.2046807,RFM
OJ Hannon-Dalby,0,-0.5672185,2.1692833,RFM
C Rushworth,0,-0.7885076,2.0977453,RFM
C Rushworth,1,-0.8255783,2.115018,RFM
C Rushworth,0,-0.5974757,2.1213574,RFM
C Rushworth,0,-0.6418759,2.1145214,RFM
C Rushworth,1,-0.6330902,2.1161337,RFM
OJ Hannon-Dalby,1,-0.6483076,2.1369069,RFM
OJ Hannon-Dalby,1,-0.6656372,2.1959951,RFM
OJ Hannon-Dalby,0,-0.5956084,2.193896,RFM
OJ Hannon-Dalby,0,-0.6331306,2.1698976,RFM
C Rushworth,0,-0.6249656,2.0938799,RFM
C Rushworth,0,-0.6684393,2.1105081,RFM
C Rushworth,0,-0.776316,2.0982494,RFM
C Rushworth,2,-0.6857196,2.1139368,RFM
C Rushworth,0,-0.6541089,2.0906733,RFM
C Rushworth,0,-0.8416501,2.1261402,RFM
C Rushworth,0,-0.745399,2.1248191,RFM
C Rushworth,2,-0.8646677,2.0821914,RFM
C Rushworth,2,-0.6099485,2.1033583,RFM
C Rushworth,0,-0.8136358,2.0802437,RFM
C Rushworth,1,-0.8164789,2.1026728,RFM
MD Rae,1,-0.4285873,2.1531074,RFM
JG Bethell,0,-0.9669631,2.1061091,LOB
JG Bethell,0,-0.9480811,2.1465044,LOB
JG Bethell,1,-0.8968169,2.1017123,LOB
JG Bethell,0,-0.9526538,2.0952386,LOB
JG Bethell,0,-0.8755688,2.1232423,LOB
JG Bethell,0,-0.8896457,2.0887659,LOB
MD Rae,0,-0.4977061,2.172046,RFM
C Rushworth,0,-0.7244723,2.1243165,RFM
C Rushworth,0,-0.7481144,2.1223608,RFM
C Rushworth,1,-0.7499856,2.0866243,RFM
C Rushworth,0,-0.5745409,2.1062746,RFM
C Rushworth,0,-0.5977242,2.0793933,RFM
OJ Hannon-Dalby,0,-0.2971834,2.1728625,RFM
OJ Hannon-Dalby,0,-0.2887574,2.1737639,RFM
OJ Hannon-Dalby,0,-0.6008286,2.200476,RFM
OJ Hannon-Dalby,0,-0.4888611,2.2259305,RFM
C Rushworth,0,-0.5575905,2.0910712,RFM
C Rushworth,0,-0.5567119,2.1391123,RFM
C Rushworth,0,-0.576828,2.1252366,RFM
C Rushworth,1,-0.4994929,2.1124473,RFM
OJ Hannon-Dalby,0,-0.5454713,2.2096609,RFM
OJ Hannon-Dalby,0,-0.5767763,2.2003136,RFM
OJ Hannon-Dalby,0,-0.5793463,2.1879303,RFM
OJ Hannon-Dalby,0,-0.3362407,2.197813,RFM
OJ Hannon-Dalby,4,-0.2921331,2.1462567,RFM
C Rushworth,1,-0.5117355,2.1157613,RFM
C Rushworth,1,-0.5359799,2.069967,RFM
C Rushworth,0,-0.5228577,2.0954124,RFM
C Rushworth,0,-0.5258094,2.0960046,RFM
OJ Hannon-Dalby,0,-0.6862086,2.2312658,RFM
OJ Hannon-Dalby,0,-0.5783781,2.1664541,RFM
OJ Hannon-Dalby,0,-0.5479687,2.1461899,RFM
OJ Hannon-Dalby,0,-0.5665033,2.1681223,RFM
OJ Hannon-Dalby,0,-0.6147043,2.1804409,RFM
C Rushworth,0,-0.5477863,2.0940784,RFM
C Rushworth,0,-0.5751562,2.1135533,RFM
C Rushworth,0,-0.5951289,2.0996357,RFM
OJ Hannon-Dalby,0,-0.5199087,2.1432191,RFM
OJ Hannon-Dalby,0,-0.5995595,2.1778779,RFM
OJ Hannon-Dalby,0,-0.5516142,2.1473588,RFM
OJ Hannon-Dalby,1,-0.5538168,2.132933,RFM
OJ Hannon-Dalby,0,-0.5543296,2.1346505,RFM
OJ Hannon-Dalby,0,-0.5519864,2.1425358,RFM
C Rushworth,0,-0.5688623,2.1438092,RFM
C Rushworth,0,-0.5631582,2.1049154,RFM
C Rushworth,0,-0.5746624,2.1057221,RFM
OJ Hannon-Dalby,0,-0.5569586,2.1581706,RFM
OJ Hannon-Dalby,0,-0.5636354,2.1086275,RFM
OJ Hannon-Dalby,0,-0.5921344,2.1336132,RFM
OJ Hannon-Dalby,0,-0.5873175,2.1273593,RFM
OJ Hannon-Dalby,0,-0.5643286,2.0858965,RFM
EG Barnard,0,-0.7335383,2.0516529,RFM
EG Barnard,1,-0.6951034,2.0560053,RFM
EG Barnard,0,-0.759047,2.0158872,RFM
EG Barnard,0,-0.6902636,2.0036687,RFM
EG Barnard,0,-0.7205943,1.9940969,RFM
EG Barnard,0,-0.8705493,2.0630696,RFM
OJ Hannon-Dalby,0,-0.5801073,2.1288526,RFM
OJ Hannon-Dalby,0,-0.5542066,2.1306618,RFM
OJ Hannon-Dalby,0,-0.4132203,2.1113712,RFM
OJ Hannon-Dalby,0,-0.5761231,2.1129846,RFM
OJ Hannon-Dalby,4,-0.5583364,2.1131979,RFM
OJ Hannon-Dalby,0,-0.5691942,2.1164174,RFM
EG Barnard,0,-0.6691931,2.0569641,RFM
EG Barnard,0,-0.6858239,2.053424,RFM
EG Barnard,1,-0.6330489,2.0485836,RFM
EG Barnard,1,-0.6915249,2.0373581,RFM
EG Barnard,0,-0.7081659,2.0132835,RFM
EG Barnard,0,-0.7141909,2.0115057,RFM
OJ Hannon-Dalby,0,-0.5630243,2.1806336,RFM
OJ Hannon-Dalby,0,-0.6304181,2.189902,RFM
OJ Hannon-Dalby,0,-0.6050597,2.1742291,RFM
OJ Hannon-Dalby,0,-0.5905821,2.1398332,RFM
EG Barnard,0,-0.7069023,2.0510827,RFM
EG Barnard,2,-0.7395548,2.0421697,RFM
EG Barnard,0,-0.7021388,2.0366199,RFM
EG Barnard,4,-0.7160762,1.9968814,RFM
EG Barnard,0,-0.6611953,2.0453192,RFM
MD Rae,0,-0.5685211,2.1724032,RFM
MD Rae,0,-0.4111147,2.1289726,RFM
EG Barnard,1,-0.7622922,2.0376057,RFM
EG Barnard,0,-0.9567913,2.0000573,RFM
EG Barnard,0,-0.7197134,2.0216408,RFM
EG Barnard,0,-0.6850652,2.0121574,RFM
EG Barnard,0,-0.6966096,1.9859635,RFM
EG Barnard,0,-0.6885585,1.9499579,RFM
MD Rae,1,-0.4725832,2.1114011,RFM
MD Rae,0,-0.4907152,2.1108295,RFM
MD Rae,0,-0.5458539,2.1386451,RFM
EG Barnard,0,-0.7042252,2.0273168,RFM
EG Barnard,0,-0.7203737,2.0276865,RFM
EG Barnard,0,-0.7707387,2.0529481,RFM
EG Barnard,0,-0.732776,2.0174702,RFM
EG Barnard,0,-0.9502565,1.9958777,RFM
MD Rae,0,-0.5068499,2.1627831,RFM
EG Barnard,0,-0.6857191,2.0540702,RFM
EG Barnard,0,-0.7209525,2.0202964,RFM
EG Barnard,0,-0.7071769,2.0076279,RFM
EG Barnard,1,-0.7107903,2.0100556,RFM
EG Barnard,4,-0.7104358,1.9172483,RFM
EG Barnard,0,-0.6832709,2.0226345,RFM
MD Rae,0,-0.4134454,2.1608896,RFM
MD Rae,0,-0.5158385,2.1792546,RFM
EG Barnard,0,-0.7525881,2.0645142,RFM
EG Barnard,0,-0.703948,2.037013,RFM
EG Barnard,2,-0.7293397,2.0076589,RFM
EG Barnard,6,-0.6693073,2.0441893,RFM
EG Barnard,0,-0.6949581,1.9793847,RFM
MD Rae,0,-0.4553838,2.1020937,RFM
JG Bethell,0,-0.9413821,2.1461807,LOB
JG Bethell,0,-0.9433013,2.1514556,LOB
JG Bethell,0,-0.9582157,2.140632,LOB
MD Rae,0,-0.4505846,2.1224646,RFM
MD Rae,0,-0.4640953,2.1404342,RFM
MG Booth,0,-0.7766359,2.0086417,RFM
MG Booth,0,-0.7804851,1.9915033,RFM
R Lord,0,-0.3725129,2.1735127,RFM
R Lord,0,-0.4801601,2.1545438,RFM
R Lord,0,-0.4417409,2.1687089,RFM
R Lord,0,-0.3811236,2.1708055,RFM
R Lord,0,-0.3904255,2.1252109,RFM
R Lord,1,-0.4175992,2.1516062,RFM
R Lord,0,-0.3898761,2.1927932,RFM
R Lord,0,-0.4795737,2.2039055,RFM
R Lord,0,-0.4194556,2.140013,RFM
R Lord,0,-0.4009322,2.1830862,RFM
LW James,0,1.1100765,2.1585977,RM
LW James,0,0.9680221,2.0857085,RM
LW James,0,0.9952129,2.1132536,RM
LW James,0,0.9967235,2.0821471,RM
LW James,0,1.0070567,2.1473651,RM
LW James,0,1.0064285,2.1434731,RM
LW James,1,1.0454623,2.1372116,RM
LW James,0,1.0126373,2.1429535,RM
LW James,0,0.9439292,2.078151,RM
LW James,0,0.9971996,2.105031,RM
LW James,4,1.0917086,2.0930363,RM
LW James,1,0.8561339,1.9738743,RM
LW James,0,0.9761336,2.0879342,RM
LW James,1,0.9689683,2.0806775,RM
FW McCann,0,0.9303247,2.141447,ROB
LW James,0,0.962906,2.0204014,RM
LW James,4,1.0068882,2.1104732,RM
LW James,0,1.0413978,2.0582663,RM
LW James,0,1.014943,2.0915655,RM
LW James,0,1.0140236,2.0592494,RM
LW James,0,1.0305931,2.056245,RM
LW James,0,1.0077617,2.0591065,RM
LW James,0,1.033368,2.0210452,RM
LW James,2,0.9676995,2.0436061,RM
LW James,1,1.0863699,2.1210362,RM
LW James,0,1.0703625,2.0973924,RM
LW James,2,1.038406,2.1146994,RM
LW James,1,0.9418283,2.087154,RM
BA Hutton,0,1.1584493,2.1171812,RFM
BA Hutton,0,0.9265196,1.9202408,RFM
BA Hutton,1,1.1415506,2.1121008,RFM
BA Hutton,0,1.0748663,2.032932,RFM
BA Hutton,0,1.0708824,2.0766085,RFM
BA Hutton,0,1.2070389,2.1094639,RFM
BA Hutton,0,1.1546374,2.082828,RFM
BA Hutton,1,1.1349648,2.0840365,RFM
F Ahmed,1,1.144253,1.9960543,ROB
F Ahmed,0,1.1527096,1.9699794,ROB
F Ahmed,0,1.205095,1.9482305,ROB
BA Hutton,0,1.115754,2.0545282,RFM
BA Hutton,1,1.174306,2.0802317,RFM
F Ahmed,0,1.184781,1.9459164,ROB
F Ahmed,1,1.2204911,2.0256946,ROB
F Ahmed,0,1.224267,2.0005449,ROB
R Lord,4,-0.3877215,2.2233562,RFM
R Lord,1,-0.3826304,2.173616,RFM
R Lord,0,-0.4084188,2.2407909,RFM
R Lord,1,-0.3955609,2.1783012,RFM
R Lord,0,-0.3985292,2.2373376,RFM
F Ahmed,0,1.14513,1.99063,ROB
F Ahmed,0,1.0712187,1.9563253,ROB
F Ahmed,0,1.2181904,1.9834291,ROB
F Ahmed,0,1.1627059,1.9869944,ROB
LW James,2,1.0333501,2.0301276,RM
LW James,6,1.0514563,2.1155125,RM
LW James,3,0.9743949,1.9853939,RM
LW James,0,1.0923645,2.1080374,RM
LW James,4,1.0318615,2.0852076,RM
LW James,0,0.9714945,2.0157758,RM
LW James,4,0.9793274,1.9960767,RM
LW James,1,0.9885777,2.0623928,RM
LW James,0,1.028519,2.0707008,RM
LW James,0,0.8902946,2.0247982,RM
F Ahmed,1,1.078015,1.9395193,ROB
F Ahmed,1,1.076911,1.9322246,ROB
F Ahmed,0,1.0885557,1.9670313,ROB
F Ahmed,1,1.1463678,1.9690475,ROB
F Ahmed,0,1.1897045,1.995747,ROB
F Ahmed,0,1.1686821,1.9786673,ROB
F Ahmed,0,-0.6692918,1.9882062,ROB
F Ahmed,1,-0.6584219,1.9670577,ROB
F Ahmed,0,1.1173811,1.9901639,ROB
F Ahmed,1,1.1121778,1.9803919,ROB
F Ahmed,1,1.1331882,1.9743348,ROB
F Ahmed,0,1.0285966,1.9797388,ROB
F Ahmed,0,-0.610775,1.9580254,ROB
F Ahmed,0,-0.5996027,1.9381454,ROB
F Ahmed,1,-0.6040288,1.9483677,ROB
F Ahmed,0,1.0411005,1.8960692,ROB
BA Hutton,4,-0.1492637,2.0623142,RFM
BA Hutton,4,-0.113655,2.063049,RFM
BA Hutton,0,-0.0984903,2.0588439,RFM
BA Hutton,2,-0.1135818,2.0158093,RFM
BA Hutton,0,-0.2105211,2.1904899,RFM
F Ahmed,0,-0.6735593,1.9980527,ROB
F Ahmed,0,-0.6469999,1.9710665,ROB
R Lord,1,-0.363816,2.1312469,RFM
F Ahmed,0,-0.5761273,1.9432618,ROB
F Ahmed,0,-0.5962107,1.9998104,ROB
F Ahmed,0,-0.6706034,2.0539466,ROB
F Ahmed,0,1.2230268,2.0639882,ROB
F Ahmed,0,1.0966612,2.0555268,ROB
F Ahmed,0,1.2264194,2.0537644,ROB
F Ahmed,0,1.170614,2.0234068,ROB
F Ahmed,1,1.1780881,2.0720884,ROB
F Ahmed,0,1.1709564,2.0584465,ROB
F Ahmed,0,-0.6594789,2.0048046,ROB
F Ahmed,0,-0.6603447,2.0341173,ROB
F Ahmed,0,-0.6455684,2.0003395,ROB
F Ahmed,0,1.1762762,2.0385245,ROB
F Ahmed,0,1.2292066,2.0791821,ROB
F Ahmed,1,1.2916002,2.0701582,ROB
F Ahmed,0,1.1165734,2.0424844,ROB
F Ahmed,0,1.0757055,1.9955599,ROB
F Ahmed,1,1.1171952,1.9997868,ROB
F Ahmed,0,1.1949774,2.0337747,ROB
F Ahmed,1,1.1741662,2.0253693,ROB
F Ahmed,1,1.1416142,2.0800087,ROB
F Ahmed,0,1.1275812,2.0198043,ROB
F Ahmed,0,1.0421996,2.0064014,ROB
F Ahmed,0,1.0746263,2.0085752,ROB
F Ahmed,0,1.1479292,2.0380256,ROB
F Ahmed,0,1.1633011,2.0254939,ROB
F Ahmed,0,1.1308424,2.0117638,ROB
F Ahmed,0,1.1894965,2.0372453,ROB
F Ahmed,0,1.1447905,2.0055193,ROB
F Ahmed,0,1.0838124,1.9820381,ROB
F Ahmed,0,1.2138937,2.0323463,ROB
F Ahmed,2,1.0880828,2.0416379,ROB
F Ahmed,0,1.2223291,2.031624,ROB
F Ahmed,1,1.2534155,2.0078404,ROB
F Ahmed,4,1.080742,2.0437841,ROB
F Ahmed,0,1.1167262,2.0520487,ROB
F Ahmed,0,1.043268,1.9447234,ROB
F Ahmed,0,1.1241019,2.0137883,ROB
TE Lawes,0,-0.8179321,2.0218117,RFM
TE Lawes,0,-0.7456918,1.9309928,RFM
TE Lawes,0,-0.6810906,1.8308262,RFM
TE Lawes,1,-0.6795008,1.8537645,RFM
TE Lawes,4,-0.8607857,1.9611881,RFM
TE Lawes,1,0.8156925,1.959973,RFM
TE Lawes,1,-0.8043584,1.88,RFM
TE Lawes,1,0.7327014,1.85,RFM
TE Lawes,0,0.857605,2.0067871,RFM
TE Lawes,0,0.7631043,1.8959165,RFM
TE Lawes,0,0.7910249,2.0458132,RFM
TE Lawes,0,0.7473165,1.9784653,RFM
TE Lawes,0,0.7517482,1.996979,RFM
TE Lawes,0,0.7433655,1.9518284,RFM
TE Lawes,2,0.7527836,1.9617206,RFM
TE Lawes,0,0.7803484,1.9699023,RFM
TE Lawes,0,0.7282762,1.9730125,RFM
TE Lawes,1,0.7218871,1.8537274,RFM
C McKerr,0,0.9864003,2.195829,RFM
C McKerr,0,1.0351003,2.1930739,RFM
C McKerr,0,1.0871491,2.1670981,RFM
C McKerr,0,-0.8062781,2.2014002,RFM
C McKerr,0,-0.710337,2.189422,RFM
C McKerr,0,-0.6739151,2.2005782,RFM
C McKerr,0,-0.7083588,2.1756637,RFM
C McKerr,0,-0.6493229,2.2380664,RFM
C McKerr,1,-0.6972214,2.1796007,RFM
C McKerr,0,-0.7370187,2.1804336,RFM
C McKerr,0,-0.631598,2.1717896,RFM
C McKerr,1,-0.6894443,2.1463605,RFM
C McKerr,0,1.0537905,2.1971204,RFM
C McKerr,1,-0.6965914,2.1836181,RFM
C McKerr,0,1.0625927,2.1591362,RFM
TE Lawes,2,-0.7389716,1.8876487,RFM
TE Lawes,0,0.8762956,2.0419138,RFM
TE Lawes,2,0.8803251,2.0434588,RFM
TE Lawes,0,0.8236387,2.029336,RFM
TE Lawes,0,0.8287102,2.0380619,RFM
TE Lawes,2,0.7798133,1.9842507,RFM
TE Lawes,0,0.8265907,1.9962567,RFM
DJ Worrall,4,-0.8088947,2.1400636,RFM
DJ Worrall,0,-0.8516075,2.1492328,RFM
DJ Worrall,0,-0.914743,2.1497977,RFM
DJ Worrall,0,-0.8218664,2.1469735,RFM
DJ Worrall,0,-0.9740263,2.1438037,RFM
DJ Worrall,0,-1.1308345,2.1581936,RFM
DJ Worrall,0,-0.8958838,2.182236,RFM
DJ Worrall,0,-0.8664686,2.1011354,RFM
DJ Worrall,0,-0.7970511,2.1198235,RFM
DJ Worrall,0,-0.4483136,1.9996481,RFM
DJ Worrall,0,-0.8342405,2.1128416,RFM
DJ Worrall,0,-0.6579369,2.1249958,RFM
WG Jacks,1,-1.0668634,2.2574592,ROB
DJ Worrall,0,-0.7059875,2.1763369,RFM
DJ Worrall,0,-0.697454,2.1157669,RFM
DJ Worrall,0,-0.6125459,2.1095029,RFM
DJ Worrall,0,-0.5617177,2.0740982,RFM
DJ Worrall,2,-0.6005839,2.1077972,RFM
DJ Worrall,0,-0.6458673,2.1216974,RFM
WG Jacks,0,-1.0641887,2.2811424,ROB
WG Jacks,2,-0.7043999,2.3226486,ROB
WG Jacks,0,-0.7703109,2.3660554,ROB
WG Jacks,0,-1.0180834,2.3110197,ROB
WG Jacks,2,-0.9767709,2.2763997,ROB
WG Jacks,0,-1.0441467,2.27599,ROB
WG Jacks,1,-1.1839411,2.3196659,ROB
WG Jacks,0,-1.1297008,2.2757621,ROB
WG Jacks,1,-1.1650496,2.3125012,ROB
LA Patterson-White,0,0.7315826,2.1871518,LOB
LA Patterson-White,0,-0.7945063,2.2509537,LOB
LA Patterson-White,0,0.7695389,2.2150328,LOB
LA Patterson-White,1,0.7954599,2.1915047,LOB
LA Patterson-White,0,0.8719436,2.231182,LOB
LA Patterson-White,0,0.8004749,2.2328191,LOB
LA Patterson-White,0,0.8119887,2.2202127,LOB
LA Patterson-White,1,0.8595941,2.2572658,LOB
LA Patterson-White,0,0.8086407,2.1811183,LOB
LA Patterson-White,0,0.8029856,2.1800757,LOB
LA Patterson-White,1,1.2020282,2.2716371,LOB
F Ahmed,0,-0.7640484,2.0203869,ROB
LA Patterson-White,1,0.8445653,2.2280037,LOB
F Ahmed,0,1.1945745,2.0145956,ROB
LA Patterson-White,0,0.901954,2.1310556,LOB
LA Patterson-White,1,0.8752084,2.2294899,LOB
LA Patterson-White,1,0.8218275,2.1983335,LOB
LA Patterson-White,0,0.8169652,2.1894563,LOB
LA Patterson-White,1,0.8333452,2.232859,LOB
LA Patterson-White,0,0.8679572,2.2074151,LOB
LA Patterson-White,0,0.7816891,2.1828689,LOB
LA Patterson-White,0,0.7137932,2.1984437,LOB
LA Patterson-White,1,0.853262,2.248349,LOB
LA Patterson-White,0,0.7793075,2.2122782,LOB
F Ahmed,0,-0.7114932,1.9899621,ROB
LA Patterson-White,1,0.8669665,2.2007124,LOB
LA Patterson-White,0,0.8840629,2.1976402,LOB
LA Patterson-White,2,0.8603335,2.2447977,LOB
LA Patterson-White,0,0.871243,2.2425654,LOB
F Ahmed,0,-0.6117524,1.9771986,ROB
LA Patterson-White,1,-0.8120216,2.279567,LOB
LA Patterson-White,0,-0.7019655,2.1135093,LOB
LA Patterson-White,0,-0.7932603,2.2725542,LOB
DJ Worrall,0,0.7991557,2.1670605,RFM
DJ Worrall,0,0.8063165,2.1345313,RFM
DJ Worrall,0,-0.6979608,2.195862,RFM
DJ Worrall,0,-0.6269543,2.1114266,RFM
DJ Worrall,0,-0.72651,2.1531693,RFM
DJ Worrall,0,-0.7336078,2.1578071,RFM
DJ Worrall,0,-0.6375786,2.1099956,RFM
DJ Worrall,1,0.8740477,2.1419955,RFM
DJ Worrall,1,-0.6393794,2.1009489,RFM
DJ Worrall,0,0.7948564,2.1310443,RFM
DJ Worrall,4,0.7777936,2.1465594,RFM
DJ Worrall,1,0.6422901,2.1165469,RFM
CT Steel,0,-0.6025328,1.9934932,RLB
CT Steel,1,-0.6436832,2.0401733,RLB
CT Steel,0,-0.6747969,1.9943291,RLB
CT Steel,0,-0.6169955,1.9905832,RLB
CT Steel,0,-0.6552765,1.9990054,RLB
CT Steel,0,-0.5991058,2.0001514,RLB
CT Steel,1,-0.613513,1.9829461,RLB
C McKerr,1,1.0030766,2.1920333,RFM
C McKerr,0,-0.621869,2.1201486,RFM
C McKerr,0,-0.7486991,2.2036801,RFM
C McKerr,0,-0.6040517,2.1496757,RFM
C McKerr,0,-0.7669982,2.2211602,RFM
C McKerr,0,-0.5970054,2.0830218,RFM
C McKerr,0,-0.717735,2.1996589,RFM
C McKerr,0,-0.6876849,2.1105575,RFM
C McKerr,0,-0.6957459,2.1663787,RFM
C McKerr,0,-0.7228472,2.1430968,RFM
C McKerr,0,-0.5496434,2.1553113,RFM
C McKerr,0,-0.727565,2.1105761,RFM
C McKerr,1,-0.665629,2.181901,RFM
C McKerr,0,1.0066353,2.1286931,RFM
C McKerr,0,1.0513264,2.1574273,RFM
C McKerr,0,-0.6586439,2.1794863,RFM
C McKerr,0,-0.6482634,2.2137848,RFM
C McKerr,0,-0.7514542,2.2057504,RFM
C McKerr,0,-0.6847044,2.1895448,RFM
C McKerr,0,-0.6935473,2.2009298,RFM
C McKerr,0,-0.6494958,2.1525986,RFM
C McKerr,0,-0.6465659,2.1223637,RFM
C McKerr,1,-0.6800505,2.1940211,RFM
C McKerr,0,1.136902,2.1748568,RFM
C McKerr,1,1.138738,2.1880217,RFM
CT Steel,0,-0.6286245,2.0230489,RLB
CT Steel,0,-0.6179104,2.0330617,RLB
CT Steel,1,-0.6837354,2.0341462,RLB
CT Steel,2,-0.6224913,2.0211659,RLB
CT Steel,4,-0.6377295,2.0034967,RLB
CT Steel,0,-0.5361481,1.9938837,RLB
CT Steel,0,-0.5344179,2.031017,RLB
CT Steel,0,-0.5281063,2.0239548,RLB
CT Steel,0,-0.5544962,1.9813564,RLB
CT Steel,0,-0.6201065,2.0282032,RLB
CT Steel,0,-0.6565354,2.0100975,RLB
CT Steel,1,-0.6123367,2.0309553,RLB
CT Steel,0,-0.5713071,2.011297,RLB
CT Steel,0,-0.5496089,2.0222666,RLB
CT Steel,0,-0.690257,2.0296819,RLB
CT Steel,1,-0.6748743,2.0327426,RLB
CT Steel,0,-0.6429851,2.0423893,RLB
CT Steel,0,-0.5963156,1.991933,RLB
CT Steel,0,-0.6815724,2.0127546,RLB
CT Steel,0,-0.6044238,2.0094856,RLB
TE Bailey,0,-0.5538166,2.1099227,RFM
TE Bailey,0,-0.5113628,2.0751351,RFM
TE Bailey,0,-0.5067459,2.0710312,RFM
TE Bailey,0,-0.5302577,2.1091202,RFM
TE Bailey,0,-0.5656272,2.0978526,RFM
TH Aspinwall,1,-0.6440791,1.9147432,RFM
TH Aspinwall,2,-0.6494374,1.910489,RFM
TE Bailey,0,-0.6232576,2.1781057,RFM
TE Bailey,0,-0.5837974,2.1369699,RFM
TE Bailey,0,-0.5592704,2.1295205,RFM
TE Bailey,1,-0.6034731,2.0712513,RFM
TH Aspinwall,0,-0.6227116,1.8427272,RFM
TH Aspinwall,0,-0.6396207,1.9265015,RFM
TH Aspinwall,0,-0.8076604,2.0104549,RFM
TH Aspinwall,1,-0.6189132,1.8726598,RFM
TH Aspinwall,0,-0.6953155,1.9208376,RFM
TH Aspinwall,0,-0.6916708,1.9112831,RFM
TH Aspinwall,0,-0.7140556,1.9302862,RFM
TH Aspinwall,0,-0.7150619,1.9237391,RFM
TH Aspinwall,0,-0.6328861,1.9013702,RFM
TH Aspinwall,2,-0.6997974,1.9357828,RFM
TH Aspinwall,0,-0.7232197,1.885811,RFM
TH Aspinwall,0,-0.7619236,1.9607376,RFM
TH Aspinwall,0,-0.7044728,1.9228483,RFM
TH Aspinwall,0,-0.6243283,1.8810933,RFM
TH Aspinwall,0,-0.7393171,1.9626114,RFM
TH Aspinwall,1,-0.7035227,1.9520849,RFM
TH Aspinwall,0,0.8717861,1.9635667,RFM
TH Aspinwall,0,0.8885708,1.9602219,RFM
TH Aspinwall,0,0.8988407,1.966693,RFM
TH Aspinwall,0,0.9227705,1.971294,RFM
TH Aspinwall,0,0.9446229,1.987624,RFM
TH Aspinwall,3,0.8425801,1.9896462,RFM
GP Balderson,0,1.0824348,1.9406855,RM
GP Balderson,2,1.17163,1.938462,RM
GP Balderson,0,1.1586696,1.9601375,RM
GP Balderson,0,1.0996719,1.9630142,RM
GP Balderson,0,1.1840288,1.980902,RM
TH Aspinwall,0,-0.7246623,1.9502487,RFM
TH Aspinwall,1,-0.6134674,1.8746468,RFM
TH Aspinwall,0,0.9277748,1.9842946,RFM
TH Aspinwall,0,0.8957793,1.9783312,RFM
GP Balderson,0,1.0893778,1.9163326,RM
GP Balderson,0,1.1250983,1.9372458,RM
GP Balderson,0,1.0917282,1.961243,RM
GP Balderson,0,1.1020847,1.9530508,RM
GP Balderson,0,1.1411155,1.9386483,RM
TE Bailey,0,-0.5576045,2.132982,RFM
TE Bailey,4,-0.5741887,2.1570554,RFM
TE Bailey,0,1.0877387,2.1254475,RFM
TE Bailey,0,1.0907075,2.1213595,RFM
GP Balderson,0,-0.6428603,1.9608041,RM
GP Balderson,1,-0.6299363,1.9578666,RM
GP Balderson,0,1.0762573,1.9731253,RM
GP Balderson,4,1.1223934,1.9564618,RM
GP Balderson,0,1.1640485,1.9592405,RM
TE Bailey,0,-0.5457425,2.1157528,RFM
TE Bailey,0,-0.5098645,2.1294213,RFM
TE Bailey,0,-0.57406,2.0708544,RFM
GP Balderson,0,1.1336405,1.9594562,RM
GP Balderson,0,1.1377043,1.9620674,RM
GP Balderson,0,1.0715224,1.9580147,RM
GP Balderson,0,1.1439152,1.9563597,RM
TE Bailey,0,-0.5524916,2.139511,RFM
TE Bailey,0,-0.5497713,2.1267808,RFM
TE Bailey,0,-0.4317801,1.9281744,RFM
GP Balderson,0,-0.4605777,1.9537671,RM
GP Balderson,0,-0.5067374,1.9773479,RM
TE Bailey,1,-0.4298301,2.0532544,RFM
TE Bailey,0,1.0445414,2.059383,RFM
TE Bailey,0,1.1578476,2.097079,RFM
TE Bailey,0,1.1634355,2.1377333,RFM
