Bowler,Runs,Batting Hand,ReleaseY,ReleaseZ,PitchX,PitchY,PastY,PastZ
CH Stobo,0,RHB,-0.5372683,2.0467786,7.2060698,-0.3172579,-0.1843597,0.7811729
G Stewart,0,RHB,-0.651758,1.9606033,9.4688936,-0.0682786,0.0485394,0.7246302
CH Stobo,0,LHB,-0.4755009,2.120038,6.5412222,-0.1842774,-0.2518913,0.7592887
CH Stobo,0,RHB,-0.5094189,2.0690772,6.6479494,-0.3438336,-0.301303,0.581075
CH Stobo,0,RHB,-0.6154074,2.0908449,8.0395714,-0.1813494,0.0790705,0.8962501
CH Stobo,0,RHB,-0.5606804,2.1111124,6.2376548,-0.2768251,-0.2963535,0.6572734
CH Stobo,0,RHB,-0.528757,2.075312,7.6540882,-0.4896244,-0.5573051,0.8116902
CH Stobo,4,RHB,-0.5560653,2.1381105,6.4420244,-0.4731624,-0.5230394,0.7014673
G Stewart,0,RHB,-0.542651,1.830184,10.000278,-0.1673654,-0.0269169,0.8279337
CH Stobo,0,RHB,-0.5897289,2.113959,6.1277491,-0.3354766,-0.2329275,0.6176734
CH Stobo,4,RHB,-0.5867787,2.0242995,11.5614133,-0.4596999,-0.2003826,1.4539557
CH Stobo,0,RHB,-0.6394786,2.1338252,8.2774133,-0.3795379,-0.4476317,0.9793484
CH Stobo,0,RHB,-0.4711801,2.0256428,7.6236695,-0.5959113,-0.6887527,0.8481131
G Stewart,0,RHB,-0.6711793,1.9242413,7.9599983,-0.1673102,0.2235797,0.7175791
G Stewart,0,RHB,-0.6690112,1.9960842,8.288193,-0.2361038,-0.1578444,0.6925075
G Stewart,0,RHB,-0.5333558,1.8869377,9.2603712,-0.2372527,-0.1466204,0.9225509
NN Gilchrist,0,RHB,-0.5534744,2.0743439,7.9060489,-0.5296893,-0.6414224,0.8026443
NN Gilchrist,0,RHB,-0.4616037,2.0813963,5.1039113,-0.1742892,-0.1024342,0.5060029
NN Gilchrist,0,RHB,-0.5450343,2.0679368,7.0846034,-0.6013795,-0.5062173,0.7335768
NN Gilchrist,0,RHB,-0.4981914,2.0673974,8.234978,-0.3633154,-0.4334085,0.9339329
NN Gilchrist,0,RHB,-0.5187288,2.0821997,7.1071837,-0.4079049,-0.6343696,0.8048108
G Stewart,0,RHB,-0.7231912,1.9849275,9.3406431,-0.3776998,-0.4180639,0.7430566
G Stewart,0,RHB,-0.6105474,1.907576,9.0129745,-0.2188554,0.1095614,0.5795891
G Stewart,0,RHB,-0.7014902,1.9166424,8.9316285,-0.3545676,-0.3223607,0.5848363
NN Gilchrist,0,RHB,-0.5361657,2.0924964,7.0603029,-0.2958919,-0.1916616,0.638827
NN Gilchrist,0,RHB,-0.4997785,2.0539806,8.955605,-0.4715954,-0.5449956,1.1504218
NN Gilchrist,0,RHB,-0.5851994,2.0694777,7.250208,-0.4503044,-0.4915322,0.7953065
NN Gilchrist,0,RHB,-0.469926,2.0408727,6.9801555,-0.4130695,-0.3982367,0.8051216
NN Gilchrist,2,RHB,-0.5298205,2.053755,6.8575,-0.2887833,-0.3076669,0.7719068
G Stewart,0,RHB,-0.6290389,1.976311,7.5640812,-0.4355267,-0.4500896,0.6703861
G Stewart,4,RHB,-0.6085399,1.9050797,6.9803365,-0.043128,0.27643,0.3084455
G Stewart,0,RHB,-0.6185301,2.0260259,8.4322993,-0.3900198,-0.3335673,0.8078026
NN Gilchrist,0,RHB,-0.5408627,2.0925461,6.3468611,-0.3969325,-0.3990616,0.6895105
NN Gilchrist,0,RHB,-0.5366325,2.0585532,6.719408,-0.4603813,-0.4465526,0.6410492
NN Gilchrist,4,RHB,-0.5632191,2.0520052,6.49978,-0.4022948,-0.3819792,0.6597067
NN Gilchrist,0,RHB,-0.5603907,2.0870095,8.0906248,-0.4748155,-0.5363174,0.9263581
JDM Evison,4,RHB,-0.6340643,1.8557369,7.4923472,-0.4018109,-0.2301072,0.369032
NN Gilchrist,0,RHB,-0.4586593,2.0512848,5.6304158,-0.117465,-0.0173516,0.6523619
JDM Evison,0,RHB,-0.6227682,1.9606944,8.7469492,-0.3885145,-0.2472172,0.7707299
JDM Evison,4,RHB,-0.6134632,1.8471528,10.3819528,-0.4545058,-0.6967938,0.6656267
JDM Evison,4,RHB,-0.6579454,1.8600529,10.3265432,-0.4334174,-0.5047366,0.7247683
NN Gilchrist,0,RHB,-0.5186883,2.1014266,6.2238995,-0.2048745,-0.0832688,0.5738227
NN Gilchrist,0,RHB,-0.551748,2.0703351,5.6968334,-0.2775841,-0.2056177,0.4853887
NN Gilchrist,4,RHB,-0.5643786,2.0686229,6.2438639,-0.3751712,-0.3309605,0.6743927
NN Gilchrist,0,RHB,-0.5584619,2.0593635,6.708581,-0.731586,-1.0109383,0.7288438
JDM Evison,0,RHB,-0.6357049,1.8883647,8.9032487,-0.1094007,-0.0223429,0.6553596
JDM Evison,0,RHB,-0.5688371,1.8453961,9.5881694,-0.1092866,0.0357594,0.7498028
JDM Evison,0,RHB,-0.6301814,1.8941593,8.9559042,-0.1096531,0.3358259,0.4554839
CH Stobo,4,RHB,-0.6601047,2.0986708,5.7139329,-0.4807836,-0.5584716,0.6353782
CH Stobo,0,RHB,-0.7176179,2.170104,7.3546748,-0.2447221,-0.1721475,0.746391
CH Stobo,0,RHB,-0.7361418,2.1396443,7.3256998,-0.2387476,-0.0378084,0.6191172
CH Stobo,0,RHB,-0.6543502,2.1196626,6.5556755,-0.46455,-0.4305438,0.5076898
JDM Evison,0,RHB,-0.5762633,1.8259411,7.3980004,-0.0875416,0.1126214,0.2405285
CH Stobo,0,RHB,-0.6466032,2.0777655,7.3581268,-0.1855336,-0.0650506,0.5850316
CH Stobo,0,RHB,-0.6801452,2.1299698,6.4865352,-0.5234381,-0.6059119,0.6025547
CH Stobo,0,RHB,-0.6999575,2.1387554,6.5263443,-0.3683813,-0.1856164,0.5772671
CH Stobo,0,RHB,-0.6840384,2.1302993,5.6787011,-0.3234979,-0.0898107,0.6603277
JDM Evison,0,RHB,-0.6370583,1.9119052,6.4687214,-0.2862516,-0.1162919,0.2270946
JDM Evison,1,RHB,-0.603933,1.8655936,7.9252914,0.1830889,0.5734997,0.5584528
CH Stobo,0,RHB,-0.5804764,2.1040006,6.8884163,-0.247476,-0.1222948,0.8298315
CH Stobo,0,RHB,-0.5985413,2.0993386,6.8040205,-0.3747817,-0.4358685,0.8436975
CH Stobo,0,RHB,-0.6293946,2.1091245,5.8921668,-0.3825533,-0.3763584,0.6823944
CH Stobo,0,RHB,-0.6603389,2.1323288,4.93388,-0.5544995,-0.6648465,0.4903906
CH Stobo,0,RHB,-0.6022227,2.067003,5.7442162,-0.364577,-0.3381189,0.6193277
JDM Evison,0,RHB,-0.6499638,1.8492757,8.4031914,-0.1047542,0.4519207,0.548641
NN Gilchrist,1,RHB,-0.4748716,2.0190319,10.0325048,-0.4181385,-0.4409387,1.2092108
NN Gilchrist,0,RHB,-0.5373536,2.0920363,6.5614043,-0.4669141,-0.6021028,0.7273418
NN Gilchrist,0,RHB,-0.5576678,2.1006699,6.7156976,-0.3063393,-0.1446992,0.7003201
NN Gilchrist,4,RHB,-0.5788704,2.0846015,9.0031715,-0.3280291,-0.3023497,0.9833262
G Stewart,0,RHB,-0.6426523,1.957104,9.8921726,0.0169263,0.5931856,0.7092575
G Stewart,0,RHB,-0.5118119,1.949924,6.4507882,-0.2021689,0.1003739,0.4448322
G Stewart,0,RHB,-0.5661977,2.0025284,7.3773784,-0.2820541,-0.2623501,0.8569353
NN Gilchrist,2,RHB,-0.5239677,2.0787278,8.0347312,-0.4038321,-0.3601555,0.9439006
NN Gilchrist,0,RHB,-0.4762766,2.0566506,8.1220752,-0.2980516,-0.2678409,0.8615323
NN Gilchrist,0,RHB,-0.5474317,2.0385358,6.8491446,-0.3670841,-0.3637305,0.5011502
G Stewart,0,RHB,-0.5651694,2.0247334,7.5261197,0.1515927,0.5084867,0.681639
G Stewart,0,RHB,-0.6707524,2.078017,8.5946393,-0.2824406,-0.0362208,0.8115951
G Stewart,0,RHB,-0.6740855,1.949842,9.007693,-0.1770389,-0.0217682,0.8055237
G Stewart,0,RHB,-0.6226161,1.8944695,10.3848156,-0.248402,0.1120879,0.5333497
G Stewart,0,RHB,-0.6125511,1.8897853,7.7281824,0.0198673,-0.0728795,0.4596583
G Stewart,0,RHB,-0.6405679,1.9267856,8.4723993,-0.0272275,0.1104697,0.4255503
G Stewart,4,RHB,-0.6277596,2.025837,5.7313979,-0.2555397,-0.167774,0.6009485
G Stewart,0,RHB,-0.6884062,1.9497926,8.7468875,-0.3944956,-0.2523236,0.6186414
G Stewart,0,RHB,-0.6573821,1.9835857,9.5880968,-0.2481129,0.1119671,0.6667632
G Stewart,0,RHB,-0.6826934,2.0068626,7.692288,-0.4203957,-0.5717579,0.6913614
G Stewart,0,RHB,-0.6498495,1.9163025,10.9542851,-0.286732,-0.1863881,0.9390522
G Stewart,1,RHB,-0.6304389,1.9285656,8.3118693,-0.1408266,0.3641773,0.4740027
G Stewart,4,RHB,-0.5920789,1.8994211,6.7059555,-0.2270663,-0.2319932,0.4204053
G Stewart,1,RHB,-0.5951078,1.8947199,9.8859689,-0.1583538,0.3293891,0.8217919
G Stewart,1,RHB,-0.6673494,1.936703,8.3489105,-0.0453975,0.464293,0.5785071
JA Leaning,0,RHB,0.5577902,1.9966397,6.9482606,0.1745436,-0.1362207,0.6041215
MW Parkinson,0,RHB,-0.5749639,1.6887109,7.1154711,-0.3722507,-0.5031544,0.2214176
MW Parkinson,0,RHB,-0.6755213,1.7838353,7.1560811,-0.2324524,-0.2468074,-0.1317582
MW Parkinson,0,RHB,-0.6613022,1.717449,6.4641784,-0.7757826,-1.1284766,0.224688
MW Parkinson,1,RHB,-0.859034,1.8680984,7.6587441,-0.2638672,0.118728,0.4631604
MW Parkinson,0,RHB,-0.6348228,1.7166743,6.4156168,-0.058554,-0.3060779,0.4268633
MW Parkinson,0,RHB,-0.6593757,1.7862125,6.5738497,0.0418895,-0.111639,0.5415237
MW Parkinson,0,RHB,-0.6978789,1.8992285,5.2167545,-0.3113318,-0.5133654,0.319282
CH Stobo,0,RHB,-0.6009362,2.1667581,5.312218,-0.2013314,-0.0731074,0.3826336
CH Stobo,0,RHB,-0.6118532,2.1480731,6.3964855,-0.1441424,-0.1160142,0.6413633
CH Stobo,0,RHB,-0.6404929,2.1498494,7.2843266,-0.386406,-0.1810405,0.7451064
MW Parkinson,0,RHB,-0.6038598,1.7014723,6.982972,-0.5725102,-0.7029527,0.2476215
MW Parkinson,1,RHB,-0.6838417,1.7890116,5.7948403,-0.552632,-0.1672603,0.6731177
MW Parkinson,1,RHB,-0.6131597,1.6887129,6.2850616,-0.3919596,-0.5967526,0.2696834
MW Parkinson,0,RHB,-0.6603521,1.7725884,6.0806768,-0.1780741,-0.1123868,0.515525
CH Stobo,0,RHB,-0.6138565,2.172963,6.0414718,-0.2037548,-0.1269446,0.6482672
CH Stobo,1,RHB,-0.6736727,2.1310127,6.0286907,-0.2910059,-0.1841795,0.7856629
CH Stobo,0,RHB,-0.7770168,2.1511127,6.7378529,-0.4933531,-0.4467279,0.759706
MW Parkinson,0,RHB,-0.624413,1.6879338,6.9435149,-0.2258719,-0.455452,0.2458816
MW Parkinson,0,RHB,-0.6588264,1.7304915,7.1974913,-0.1904819,-0.0097696,0.0396846
MW Parkinson,0,RHB,-0.6639406,1.7098114,7.3838023,-0.0722598,-0.2065538,0.2675059
MW Parkinson,1,RHB,-0.7372703,1.823525,6.8515895,0.0146094,0.2939525,0.188987
CH Stobo,1,RHB,-0.6132735,2.133426,5.4384842,-0.3630763,-0.4302899,0.609919
CH Stobo,0,RHB,-0.6937991,2.1346437,6.4286073,-0.2621168,-0.1589257,0.6121641
MW Parkinson,1,RHB,-0.6373783,1.7098241,6.6510498,-0.2613634,-0.359853,0.1782603
NN Gilchrist,1,RHB,-0.45016,2.0089734,9.2194672,-0.5134896,-0.8431753,0.755442
NN Gilchrist,1,RHB,-0.4509481,2.058705,7.977069,-0.4072741,-0.3423368,0.8986842
MW Parkinson,1,RHB,-0.733792,1.7743019,8.0851235,0.0575711,0.3720643,0.0961054
MW Parkinson,0,RHB,-0.629,1.7287494,7.0885542,-0.030453,-0.1040869,0.2225358
MW Parkinson,0,RHB,-0.6445714,1.7595384,6.9431132,-0.2655095,-0.138298,-0.0540811
NN Gilchrist,0,RHB,-0.4976551,2.1070498,7.8481574,-0.3453537,-0.1851475,0.8227746
NN Gilchrist,0,RHB,-0.5010067,2.0849432,6.0797088,-0.3896983,-0.3560073,0.60558
MW Parkinson,1,RHB,-0.7747493,1.8825018,7.6231114,-0.087302,0.2743524,0.8151246
MW Parkinson,0,RHB,-0.606231,1.7473229,7.1008931,0.0090427,0.3324491,-0.2030622
NN Gilchrist,0,RHB,-0.5142296,2.0593745,7.8524467,-0.3692659,-0.3113116,0.7940571
NN Gilchrist,0,RHB,-0.5814721,2.0502997,6.9157179,-0.3975272,-0.2978206,0.6328344
NN Gilchrist,0,RHB,-0.6134599,2.0607866,7.9189783,-0.3376596,-0.1626897,0.9296555
NN Gilchrist,0,RHB,-0.6234609,2.063688,7.9239785,-0.380365,-0.2837771,0.726916
MW Parkinson,0,RHB,-0.6321619,1.7228127,6.5284825,-0.0865573,0.0769487,0.2036831
NN Gilchrist,0,RHB,-0.6355493,2.1079049,3.3324811,0.0225153,0.1157564,0.340793
NN Gilchrist,0,RHB,-0.6664361,2.0873027,8.2629256,-0.3755089,-0.3140772,1.0286541
JDM Evison,0,RHB,-0.6589784,1.881403,9.2559372,-0.5897543,-0.8370326,0.8592783
JDM Evison,0,RHB,-0.6596559,1.8832688,7.4817548,-0.486437,-0.5910347,0.7701734
JDM Evison,0,RHB,-0.5793789,1.8501819,6.0080482,-0.2999919,-0.3182652,0.4974745
MW Parkinson,4,RHB,-0.615965,1.7702599,8.0141731,-0.2246774,-0.0897314,0.091156
JDM Evison,1,RHB,-0.5967228,1.8943317,7.9869029,-0.204992,-0.2462357,0.8659197
JDM Evison,4,RHB,-0.6253115,1.9022386,5.5984583,-0.5800913,-0.7182042,0.6151203
JDM Evison,1,RHB,-0.6157856,1.8535746,9.747394,-0.3819988,-0.248533,0.9531304
MW Parkinson,0,RHB,-0.6408494,1.766251,6.8377867,-0.1937795,0.054029,-0.1696452
JDM Evison,4,RHB,-0.616866,1.9099966,6.5092134,-0.1920745,-0.3579647,0.4768308
JDM Evison,0,RHB,-0.6836839,1.9269208,3.7747335,-0.1322469,-0.0854363,0.354697
MW Parkinson,1,RHB,-0.5987748,1.7161915,7.0188398,-0.3669589,-0.5428344,0.3852821
MW Parkinson,1,RHB,-0.6278696,1.7661747,7.0534087,0.2302401,0.5375263,0.006603
CH Stobo,1,RHB,-0.6176763,2.114067,7.2262371,-0.1075243,0.1625974,0.7846751
CH Stobo,0,RHB,-0.6463617,2.138202,6.804153,-0.2873767,-0.2543397,0.7033763
CH Stobo,1,RHB,-0.6341065,2.115741,5.1661617,-0.13173,-0.0316833,0.5323222
CH Stobo,1,RHB,-0.6239888,2.1424428,5.8713043,-0.3583886,-0.3854265,0.5261891
G Stewart,1,RHB,-0.6676543,1.9874901,8.1291617,-0.2110611,0.3040448,0.6600474
G Stewart,4,RHB,-0.6101193,2.0532518,7.063238,-0.0210574,0.4875944,0.6111483
G Stewart,0,RHB,-0.6772277,2.0264926,8.9736727,-0.441086,-0.2388948,0.8163419
G Stewart,0,RHB,-0.6757237,1.9127906,7.71924,0.0298565,0.5611437,0.4517751
G Stewart,0,RHB,-0.6604548,1.97268,9.3716327,-0.2448931,0.3385845,0.6686504
CH Stobo,0,RHB,-0.5374643,2.1145891,5.627009,-0.2417736,-0.2013169,0.6378957
CH Stobo,1,RHB,-0.6906432,2.0903918,7.9226419,-0.4627022,-0.3772135,0.8678776
G Stewart,1,RHB,-0.6881514,1.9506577,9.9911746,-0.5651127,-0.5879043,0.7179225
G Stewart,1,RHB,-0.6816457,2.049825,8.4331905,-0.4710283,-0.1085075,0.80785
G Stewart,1,RHB,-0.5914195,1.9277439,10.4992636,-0.0606394,0.661364,0.7680205
NN Gilchrist,4,RHB,-0.498032,2.0195192,8.4917503,-0.5666008,-0.5648418,0.9198193
NN Gilchrist,0,RHB,-0.5615173,2.1258554,4.6471066,-0.1083246,0.0621608,0.3641115
MW Parkinson,0,RHB,0.9023409,1.7915184,6.8321012,0.606573,0.5013095,0.4345872
MW Parkinson,1,RHB,0.6889804,1.7563454,7.9717492,0.372858,-0.0383824,0.2364237
MW Parkinson,0,RHB,0.720841,1.7341803,7.4790562,0.6199432,0.4211239,0.3089648
MW Parkinson,0,RHB,0.7961421,1.7480951,6.2853755,0.583861,0.7668654,0.3092041
MW Parkinson,0,RHB,0.8201108,1.7841224,7.3190254,0.4012995,0.1316653,0.0700345
G Stewart,0,RHB,-0.6874513,1.9836586,7.3616395,-0.0308453,0.1295005,0.561567
G Stewart,0,RHB,-0.7078927,1.955549,8.5972304,-0.282859,-0.2908412,0.6805037
G Stewart,0,RHB,-0.7411517,1.9783346,8.7480445,0.049089,0.3602566,0.5626205
G Stewart,0,RHB,-0.6999988,1.9656481,9.3292167,-0.217991,-0.0930782,0.6471231
G Stewart,0,RHB,-0.6886906,1.9701629,8.7920227,-0.190081,0.0994566,0.7709455
G Stewart,1,RHB,-0.72658,1.9719222,9.8321878,-0.2183247,0.3164248,0.9599825
G Stewart,0,RHB,-0.6872212,1.9893805,8.1178168,0.037189,0.6297805,0.6756957
G Stewart,0,RHB,-0.6824348,1.987495,7.7153753,-0.1404707,0.206439,0.438428
G Stewart,0,RHB,-0.7311295,2.0420058,8.2791077,-0.2174202,0.1879459,0.6738533
G Stewart,0,RHB,-0.7665059,2.0256983,8.5568442,-0.3684364,-0.1499199,0.740153
G Stewart,0,RHB,-0.6871352,1.9237474,10.435353,-0.2700452,0.238084,0.9515026
G Stewart,0,RHB,-0.7094634,1.9573044,8.6058042,-0.3093658,-0.3000928,0.6813761
G Stewart,0,RHB,-0.6581919,1.9471264,8.0121964,-0.0753335,0.1098487,0.5719299
G Stewart,0,RHB,-0.6386314,1.9261119,7.9494994,0.0059678,0.541797,0.5677716
G Stewart,0,RHB,-0.7223486,2.079662,7.5136279,-0.2866626,-0.218864,0.7118259
G Stewart,0,RHB,-0.7784669,2.031641,9.5634925,-0.2210629,0.0340939,0.7941509
G Stewart,0,RHB,-0.6950525,1.9690306,10.0467347,-0.2866044,0.0275603,0.6771195
G Stewart,2,RHB,-0.6963069,1.9231003,7.8742772,-0.1908596,0.1278925,0.6207917
G Stewart,0,RHB,-0.7683378,1.9847187,9.8941352,-0.2061807,0.1651691,0.9007761
G Stewart,1,RHB,-0.7066697,2.0093214,8.0767311,-0.1684885,-0.0706905,0.6489007
G Stewart,0,RHB,-0.6703162,1.9354115,8.2024068,-0.2340195,0.0336732,0.5424321
G Stewart,0,RHB,-0.6829353,2.0971949,6.5483248,-0.3083189,-0.1942666,0.700332
NN Gilchrist,0,RHB,-0.5426123,2.1315851,8.0489051,-0.4865876,-0.2845177,0.8408851
NN Gilchrist,2,RHB,-0.5110579,2.121604,6.3489493,-0.3235104,-0.2410119,0.5479871
NN Gilchrist,0,RHB,-0.486125,2.0834666,7.2496894,-0.3436031,-0.3324074,0.7168836
NN Gilchrist,0,RHB,-0.4927296,2.0998635,9.040396,-0.3269879,-0.0477094,0.7715785
NN Gilchrist,0,RHB,-0.52541,2.0306059,7.7974756,-0.1183303,0.0609369,0.4827172
NN Gilchrist,4,RHB,-0.5077334,2.0286881,9.5814034,-0.3142303,-0.1083017,0.7898449
NN Gilchrist,1,RHB,-0.4985799,1.9404544,6.5465711,-0.3758436,-0.2439623,0.7407995
NN Gilchrist,2,RHB,-0.5045576,1.9966019,7.6418954,0.067514,0.4477927,0.6682755
NN Gilchrist,0,RHB,-0.5018564,2.0060468,7.9123292,-0.1836613,0.0774497,0.7157423
NN Gilchrist,0,RHB,-0.4629916,2.0034333,8.9056284,-0.1891117,-0.0079573,0.7536587
NN Gilchrist,1,RHB,-0.4652918,2.000093,7.342585,0.0630514,0.2042217,0.8099727
NN Gilchrist,1,RHB,-0.4912666,1.9989972,10.335767,-0.3305407,-0.1486911,0.6812718
NN Gilchrist,0,RHB,-0.4607503,2.0277973,8.3325396,-0.1140809,0.2311571,0.6745742
NN Gilchrist,0,RHB,-0.488019,2.0178774,7.7519738,-0.1508139,0.0352567,0.4192642
NN Gilchrist,0,RHB,-0.5365054,1.9873211,10.5644794,-0.4316456,-0.2541394,0.6840361
NN Gilchrist,0,RHB,-0.4717341,2.0031142,8.8254659,-0.0072777,0.5654581,0.6291381
NN Gilchrist,0,RHB,-0.4708178,2.0222219,9.9240625,-0.093847,0.1861662,0.7877574
NN Gilchrist,0,RHB,-0.521686,2.0342044,9.1527555,-0.1928127,0.0888253,0.8131506
NN Gilchrist,0,RHB,-0.5099102,1.9951583,12.4826041,-0.0834378,0.7530513,1.3449426
G Stewart,0,RHB,-0.7654833,2.0202807,9.0787639,-0.2646463,0.3214936,0.9745144
G Stewart,0,RHB,-0.728338,2.0276749,7.4475701,-0.3455313,-0.002788,0.7049283
G Stewart,0,RHB,-0.6668949,1.919765,8.4119314,-0.0850806,0.0090215,0.6234838
G Stewart,1,RHB,-0.6837367,1.9368509,9.1144573,-0.3094175,-0.0081583,0.6200735
G Stewart,1,RHB,-0.6957618,1.9618333,10.6807501,-0.1988581,0.3213429,0.5965055
G Stewart,0,RHB,-0.6949533,1.9588523,8.2913029,-0.344724,-0.0925998,0.7932361
G Stewart,0,RHB,-0.6618049,1.9645157,7.9765954,-0.0999108,0.3258685,0.3231545
G Stewart,0,RHB,-0.6430745,2.0170468,7.3366515,-0.1525453,-0.2216945,0.5548546
G Stewart,0,LHB,-0.5995361,2.017488,9.6733939,0.0544142,0.7009858,0.7568476
G Stewart,0,LHB,-0.5627355,1.9413232,10.6806648,0.0696177,0.4656352,0.8231103
G Stewart,2,LHB,-0.5294008,1.9935167,8.8178705,0.1150658,0.7773964,0.5247545
G Stewart,0,LHB,-0.5404272,2.0104766,9.8222787,0.0630759,0.5226761,0.8250771
G Stewart,0,LHB,-0.5923571,2.0758334,9.4674462,0.0790456,0.7269083,0.7487195
G Stewart,1,RHB,-0.6612537,2.0426489,8.5344934,-0.1810966,0.3692476,0.6357126
G Stewart,0,LHB,-0.5180761,1.9361726,9.0925111,0.0942873,0.670395,0.5986492
NN Gilchrist,0,RHB,-0.4440414,2.0738839,8.1396246,-0.2200237,-0.0309835,0.524828
NN Gilchrist,0,RHB,-0.4798933,2.0061021,10.0706215,-0.0649136,0.3695983,0.7060474
NN Gilchrist,0,RHB,-0.4625551,2.0199565,9.8917396,-0.1431202,0.264232,0.947993
NN Gilchrist,0,RHB,-0.4477868,2.0430769,6.8411846,-0.0408016,0.2068045,0.7644639
NN Gilchrist,0,LHB,-0.5065311,2.0188724,9.7043204,0.0014843,0.5930887,0.9783139
NN Gilchrist,0,LHB,-0.4582598,2.1038453,8.3514289,-0.045593,0.4451028,0.7557107
NN Gilchrist,0,LHB,-0.5499366,2.0402359,9.7413825,0.1181249,0.9341061,0.8970653
NN Gilchrist,0,LHB,-0.5142874,1.9855417,8.4364056,0.1136878,0.6675788,0.8403747
NN Gilchrist,0,RHB,-0.4914317,2.0222647,8.8661265,-0.0767958,0.2593391,0.7982003
NN Gilchrist,0,LHB,-0.4666206,2.0109678,10.3846149,0.0031626,0.89419,0.9239373
NN Gilchrist,0,RHB,-0.475115,2.0070885,10.0961363,-0.1416633,0.3946767,0.6404568
NN Gilchrist,0,RHB,-0.4817609,1.944466,12.9717066,-0.2011812,0.4117764,1.0539574
NN Gilchrist,0,RHB,-0.5454275,2.0182468,10.4990708,-0.1986025,0.1178905,0.9434203
NN Gilchrist,0,LHB,-0.6178175,2.00278,12.5821663,-0.3047946,0.3486544,1.4186566
JDM Evison,0,RHB,-0.6735814,1.893875,10.8310956,-0.2684304,-0.0757969,0.8824036
JDM Evison,1,RHB,-0.587567,1.9153712,7.3886405,-0.1670111,0.1217105,0.5266855
KHD Barker,0,LHB,0.5497345,2.096622,7.841706,0.1158824,0.3195402,0.8275092
KHD Barker,0,LHB,0.4742837,2.0984631,8.0334605,0.1694564,0.333551,0.6655306
KHD Barker,0,LHB,0.5106965,2.0984681,6.6872159,0.3762767,0.3345779,0.3488733
KHD Barker,0,LHB,0.4448155,2.083797,6.726452,0.0535743,0.1290096,0.7362345
KHD Barker,0,LHB,0.5173581,2.1195314,6.7569862,0.3342634,0.341037,0.7302783
KHD Barker,0,LHB,0.5729496,2.1005395,9.1459731,0.3112424,0.1787413,0.8653685
KHD Barker,0,LHB,0.5740557,2.1065066,7.9859246,0.3776093,0.3807048,0.7873412
KHD Barker,0,LHB,0.5811898,2.1403318,5.2157371,0.0660022,-0.2169158,0.6463417
KHD Barker,2,RHB,-0.7368425,2.0481884,9.6100928,-0.2370932,0.3624303,0.9542438
KHD Barker,4,RHB,-0.6906288,2.1632132,5.9724703,-0.1728944,-0.0884728,0.4906856
KHD Barker,0,RHB,-0.6645578,2.0425393,9.0586275,-0.5572004,-0.2645478,0.8196669
KJ Abbott,4,RHB,-0.7106951,2.0401215,7.0388433,-0.1449283,0.3618472,0.8566752
KJ Abbott,0,RHB,-0.7316276,2.093606,7.6748182,-0.3444201,-0.1126296,0.5770748
KJ Abbott,0,RHB,-0.7105199,2.0580912,9.0012292,-0.360592,0.1259321,0.904821
KJ Abbott,4,RHB,-0.7804311,2.089902,6.8720561,-0.1684956,0.1594844,0.6072861
KJ Abbott,0,RHB,-0.7640033,2.0356811,8.5704231,-0.5603852,-0.1232123,0.8619404
KJ Abbott,0,RHB,-0.7961238,2.0837112,6.9182609,-0.3187126,-0.0017857,0.5820806
KJ Abbott,2,RHB,-0.7757495,2.0985389,7.8202351,-0.4382064,0.0423142,0.6986301
KJ Abbott,0,RHB,-0.8723811,2.0561016,9.0770932,-0.6411402,-0.6813421,0.9076213
KJ Abbott,4,RHB,-0.8640363,2.0926882,9.5502782,-0.6199686,-0.3899913,1.0715164
KJ Abbott,0,RHB,-0.7680037,2.0672647,9.172165,-0.5903282,-0.1569872,0.8154121
KJ Abbott,0,RHB,-0.7283737,2.0900318,9.74212,-0.4154927,0.1431519,0.9069465
KHD Barker,0,RHB,-0.7519606,2.24828,4.7044103,-0.057155,0.132941,0.5219728
KHD Barker,0,RHB,-0.6456807,2.0980629,8.3771974,-0.5483606,-0.758528,0.832103
KHD Barker,0,RHB,-0.6246584,2.0966013,8.162698,-0.5236658,-0.406226,1.1637519
KHD Barker,4,RHB,-0.6944258,2.1387817,6.2553297,-0.543874,-0.4847977,0.6577104
KJ Abbott,0,RHB,-0.7411435,1.9876336,8.8498802,-0.4647091,-0.004595,0.5736547
KJ Abbott,0,RHB,-0.7655804,2.0482106,10.1927076,-0.4076461,0.0209568,0.808386
KJ Abbott,0,RHB,-0.7265191,2.0233942,8.5004433,-0.3458364,-0.1812607,0.8083207
KHD Barker,0,RHB,-0.6054556,2.050041,8.5154502,-0.3781042,-0.1149763,0.7699539
KHD Barker,0,RHB,-0.6658153,2.069007,7.243882,-0.3254827,-0.1445714,0.5693082
KHD Barker,0,RHB,-0.6417428,2.0908224,6.1731366,-0.4755834,-0.61903,0.7754469
KHD Barker,0,RHB,-0.67187,2.0962691,5.9554596,-0.3088893,-0.2806919,0.5601731
KHD Barker,0,RHB,-0.6058523,2.0640546,7.5844232,-0.4405893,-0.5032509,0.8282017
KHD Barker,0,RHB,-0.5600322,2.101659,6.4879126,-0.4996395,-0.5538885,0.6094537
KJ Abbott,4,RHB,-0.7521527,2.0221249,9.5377921,-0.0726646,0.8216241,0.8670892
